pais,country_slug,jugador,slug,posicion_listado,primary_position,secondary_positions,wikidata_id,wikidata_label,wikidata_description,enrichment_status,birth_date,height_cm,club,shirt_number,is_captain,attack,midfield,defense,goalkeeping,ovr
Uruguay,uruguay,Matías Viña,matias-vina,DEFENSORES,CB,[],Q28663925,Matías Viña,Uruguayan football player,matched,1997-11-09,183,Clube de Regatas do Flamengo,,false,34,53,78,3,72
Uruguay,uruguay,Joaquín Piquerez,joaquin-piquerez,DEFENSORES,CB,"[""LB"",""RB""]",Q35066458,Joaquín Piquerez,Italian-Uruguay association football player,matched,1998-08-24,185,Sociedade Esportiva Palmeiras,,false,32,51,76,1,70
Uruguay,uruguay,Juan Manuel Sanabria,juan-manuel-sanabria,DEFENSORES,CB,"[""LB"",""RB""]",Q60841788,Juan Manuel Sanabria,Uruguayan association football player,matched,2000-03-29,173,Club Nacional de Football,,false,36,55,80,5,74
Uruguay,uruguay,Federico Valverde,federico-valverde,MEDIOCAMPISTAS,CM,[],Q19509544,Federico Valverde,Uruguayan professional footballer (born 1998),matched,1998-07-22,183,Real Madrid Club de Fútbol,,false,67,88,69,14,86
Uruguay,uruguay,Rodrigo Bentancur,rodrigo-bentancur,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q18817134,Rodrigo Bentancur,Uruguayan association football player,matched,1997-06-25,185,Tottenham Hotspur F.C.,,false,64,85,66,11,83
Uruguay,uruguay,Manuel Ugarte,manuel-ugarte,MEDIOCAMPISTAS,CM,[],Q27960175,Manuel Ugarte,Uruguayan association football player,matched,2001-04-11,182,Manchester United F.C.,,false,64,85,66,11,83
Uruguay,uruguay,Emiliano Martínez,emiliano-martinez,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q3275904,Emiliano Martínez,Argentine association football player (born 1992),matched,1992-09-01,195,Aston Villa F.C.,,false,63,84,65,10,82
Uruguay,uruguay,Rodrigo Zalazar,rodrigo-zalazar,MEDIOCAMPISTAS,CM,[],Q60842159,Rodrigo Zalazar,Uruguayan footballer (born 1999),matched,1999-08-12,178,Eintracht Frankfurt,,false,63,84,65,10,82
Uruguay,uruguay,Giorgian De Arrascaeta,giorgian-de-arrascaeta,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q13578003,Giorgian de Arrascaeta,Uruguayan footballer,matched,1994-06-01,172,Clube de Regatas do Flamengo,,false,56,77,58,3,75
Uruguay,uruguay,Nicolás De La Cruz,nicolas-de-la-cruz,MEDIOCAMPISTAS,CM,[],Q20994037,Nicolás De La Cruz,Uruguayan association football player,matched,1997-06-01,167,Clube de Regatas do Flamengo,,false,54,75,56,1,73
Uruguay,uruguay,Agustín Canobbio,agustin-canobbio,MEDIOCAMPISTAS,CM,[],Q26838705,Agustín Canobbio,association football player,matched,1998-10-01,175,Club Athletico Paranaense,,false,57,78,59,4,76
Uruguay,uruguay,Maximiliano Araújo,maximiliano-araujo,MEDIOCAMPISTAS,CM,[],Q58011167,Maximiliano Araújo,Uruguayan association football player,matched,2000-02-15,176,Montevideo Wanderers Fútbol Club,,false,54,75,56,1,73
Uruguay,uruguay,Brian Rodríguez,brian-rodriguez,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q4955633,Braian Rodríguez,Uruguayan footballer,matched,1986-08-14,190,Grêmio FBPA,,false,54,75,56,1,73
Uruguay,uruguay,Facundo Pellistri,facundo-pellistri,MEDIOCAMPISTAS,CM,[],Q72091732,Facundo Pellistri,Uruguayan association football player,matched,2001-12-20,174,Panathinaikos F.C.,,false,57,78,59,4,76
Uruguay,uruguay,Darwin Núñez,darwin-nunez,DELANTEROS,ST,"[""LW"",""RW""]",Q46372260,Darwin Núñez,Uruguayan association football player,matched,1999-06-24,187,Al Hilal SFC,,false,83,58,26,3,78
Uruguay,uruguay,Federico Viñas,federico-vinas,DELANTEROS,ST,[],Q62594816,Federico Viñas,Uruguayan footballer,matched,1998-06-30,183,Club León,,false,82,57,25,2,77
Uruguay,uruguay,Rodrigo Aguirre,rodrigo-aguirre,DELANTEROS,ST,[],Q2070073,Rodrigo Aguirre,Uruguayan footballer,matched,1994-10-01,186,A.C. Perugia Calcio,,false,85,60,28,5,80
Arabia Saudita,arabia-saudita,Mohammed Al-Owais,mohammed-al-owais,ARQUEROS,GK,[],Q22677970,Mohammed Al-Owais,Saudi Arabian football player,matched,1991-10-10,185,Al Hilal SFC,,false,10,20,32,81,74
Arabia Saudita,arabia-saudita,Nawaf Al-Aqidi,nawaf-al-aqidi,ARQUEROS,GK,[],Q82251502,Nawaf Al-Aqidi,Saudi association football player,matched,2000-05-10,188,Al-Nassr,,false,9,19,31,80,73
Arabia Saudita,arabia-saudita,Ahmed Al-Kassar,ahmed-al-kassar,ARQUEROS,GK,[],Q23712857,Ahmed Al-Kassar,association football player,matched,1991-05-08,179,Al-Feiha FC,,false,5,15,27,76,69
Arabia Saudita,arabia-saudita,Saud Abdulhamid,saud-abdulhamid,DEFENSORES,CB,[],Q60407856,Saud Abdulhamid,Saudi association football player,matched,1999-07-18,178,AS Roma,,false,42,61,86,11,80
Arabia Saudita,arabia-saudita,Jehad Thakri,jehad-thakri,DEFENSORES,CB,[],Q105658245,Jehad Thakri,Saudi Arabian footballer,matched,2001-07-21,183,Al Qadsiah FC,,false,34,53,78,3,72
Arabia Saudita,arabia-saudita,Abdulelah Al-Amri,abdulelah-al-amri,DEFENSORES,CB,[],Q30308980,Abdulelah Al-Amri,Saudi footballer,matched,1997-01-15,183,Al-Nassr,,false,31,50,75,1,69
Arabia Saudita,arabia-saudita,Hassan Al-Tambakti,hassan-al-tambakti,DEFENSORES,CB,[],Q45108287,Hassan Tombakti,association football Saudi player,matched,1999-02-09,182,Al Hilal SFC,,false,35,54,79,4,73
Arabia Saudita,arabia-saudita,Ali Lajami,ali-lajami,DEFENSORES,CB,[],Q22812479,Ali Lajami,Saudi Arabian footballer,matched,1996-04-25,175,Al Hilal SFC,,false,31,50,75,1,69
Arabia Saudita,arabia-saudita,Nawaf Boushal,nawaf-boushal,DEFENSORES,CB,[],Q78459310,Nawaf Boushal,Saudi Arabian football player,matched,1999-09-16,178,Al-Nassr,,false,33,52,77,2,71
Arabia Saudita,arabia-saudita,Ali Majrashi,ali-majrashi,DEFENSORES,CB,[],Q47499724,Ali Majrashi,association football player,matched,1999-10-01,177,Al Ahli FC,,false,34,53,78,3,72
Arabia Saudita,arabia-saudita,Mohammed Al-Shamat,mohammed-al-shamat,DEFENSORES,CB,"[""LB"",""RB""]",,,,unmatched,,,,,false,29,48,73,1,67
Arabia Saudita,arabia-saudita,Hassan Kadesh,hassan-kadesh,DEFENSORES,CB,[],Q23712679,Hassan Kadesh,association football player,matched,1992-09-06,180,Al-Ettifaq FC,,false,31,50,75,1,69
Arabia Saudita,arabia-saudita,Moteb Al-Harbi,moteb-al-harbi,DEFENSORES,CB,[],Q97698786,Moteb Al-Harbi,Saudi Arabian association football player,matched,2000-02-19,173,Al-Shabab Football Club,,false,32,51,76,1,70
Arabia Saudita,arabia-saudita,Ayman Yahya,ayman-yahya,DEFENSORES,CB,"[""LB"",""RB""]",Q68168547,Ayman Yahya,Saudi Arabian association football player,matched,2001-05-14,168,Al-Nassr,,false,36,55,80,5,74
Arabia Saudita,arabia-saudita,Mohamed Kanno,mohamed-kanno,MEDIOCAMPISTAS,CM,[],Q22278509,Mohamed Kanno,Saudi Arabian association football player,matched,1994-09-22,192,Al-Ettifaq FC,,false,56,77,58,3,75
Arabia Saudita,arabia-saudita,Nasser Al-Dawsari,nasser-al-dawsari,MEDIOCAMPISTAS,CM,[],Q47074246,Nasser Al-Dawsari,association football player,matched,1998-12-19,178,Al Hilal SFC,,false,56,77,58,3,75
Arabia Saudita,arabia-saudita,Ziyad Al-Johani,ziyad-al-johani,MEDIOCAMPISTAS,CM,[],Q98191389,Ziyad Al-Johani,Saudi Arabian association football player,matched,2001-11-11,180,Al Ahli FC,,false,57,78,59,4,76
Arabia Saudita,arabia-saudita,Abdullah Al-Khaibari,abdullah-al-khaibari,MEDIOCAMPISTAS,CM,[],Q28716544,Abdullah Al-Khaibari,Saudi Arabian footballer,matched,1996-08-16,178,Al-Nassr,,false,55,76,57,2,74
Arabia Saudita,arabia-saudita,Musab Al-Juwayr,musab-al-juwayr,MEDIOCAMPISTAS,CM,[],Q105834415,Musab Al-Juwayr,Saudi association football player,matched,2003-06-20,178,Al Qadsiah FC,,false,54,75,56,1,73
Arabia Saudita,arabia-saudita,Sultan Mandash,sultan-mandash,MEDIOCAMPISTAS,CM,[],Q22340706,Sultan Mendash,Saudi Arabian association football player,matched,1994-10-17,172,Najran SC,,false,53,74,55,1,72
Arabia Saudita,arabia-saudita,Alaa Al-Hajji,alaa-al-hajji,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",,,,unmatched,,,,,false,55,76,57,2,74
Arabia Saudita,arabia-saudita,Salem Al-Dawsari,salem-al-dawsari,DELANTEROS,ST,"[""LW"",""RW""]",Q3945419,Salem Al-Dawsari,Saudi Arabian footballer,matched,1991-08-19,171,Al Hilal SFC,,false,83,58,26,3,78
Arabia Saudita,arabia-saudita,Firas Al-Buraikan,firas-al-buraikan,DELANTEROS,ST,[],Q30082508,Firas Al-Buraikan,association saudi football player,matched,2000-05-14,181,Al Ahli FC,,false,82,57,25,2,77
Arabia Saudita,arabia-saudita,Saleh Al-Shehri,saleh-al-shehri,DELANTEROS,ST,[],Q7403894,Saleh Al-Shehri,Saudi Arabian footballer,matched,1993-11-01,177,Al Hilal SFC,,false,81,56,24,1,76
Arabia Saudita,arabia-saudita,Abdullah Al-Hamdan,abdullah-al-hamdan,DELANTEROS,ST,[],Q47499719,Abdullah Al-Hamdan,association football Saudi player,matched,1999-09-12,184,Al-Nassr,,false,85,60,28,5,80
Arabia Saudita,arabia-saudita,Khalid Al-Ghannam,khalid-al-ghannam,DELANTEROS,ST,"[""LW"",""RW""]",Q64147458,Khalid Al-Ghannam,Saudi Arabian association football player,matched,2000-11-07,171,Al-Ettifaq FC,,false,81,56,24,1,76
Francia,francia,Mike Maignan,mike-maignan,ARQUEROS,GK,[],Q17274709,Mike Maignan,French footballer (born 1995),matched,1995-07-03,191,AC Milan,,false,17,27,39,88,81
Francia,francia,Robin Risser,robin-risser,ARQUEROS,GK,[],Q124745247,Robin Risser,French footballer (born 2004),matched,2004-12-02,193,RC Strasbourg Alsace,,false,17,27,39,88,81
Francia,francia,Brice Samba,brice-samba,ARQUEROS,GK,[],Q2925110,Brice Samba,Congolese association football player,matched,1971-03-26,180,,,false,6,16,28,77,70
Francia,francia,Lucas Digne,lucas-digne,DEFENSORES,CB,[],Q72648,Lucas Digne,French footballer (born 1993),matched,1993-07-20,178,Aston Villa F.C.,,false,37,56,81,6,75
Francia,francia,Malo Gusto,malo-gusto,DEFENSORES,CB,"[""LB"",""RB""]",Q78752401,Malo Gusto,French footballer (born 2003),matched,2003-05-19,179,Chelsea F.C.,,false,44,63,88,13,82
Francia,francia,Lucas Hernández,lucas-hernandez,DEFENSORES,CB,[],Q18924954,Lucas Hernandez,French footballer (born 1996),matched,1996-02-14,184,Paris Saint-Germain FC,,false,41,60,85,10,79
Francia,francia,Theo Hernández,theo-hernandez,DEFENSORES,CB,[],Q23703372,Théo Hernandez,French footballer (born 1997),matched,1997-10-06,184,Al Hilal SFC,,false,34,53,78,3,72
Francia,francia,Ibrahima Konaté,ibrahima-konate,DEFENSORES,CB,[],Q30301454,Ibrahima Konaté,French footballer (born 1999),matched,1999-05-25,194,Liverpool F.C.,,false,46,65,90,15,84
Francia,francia,Jules Koundé,jules-kounde,DEFENSORES,CB,[],Q47170176,Jules Koundé,French footballer (born 1998),matched,1998-11-12,180,Fc Barcelona,,false,44,63,88,13,82
Francia,francia,Maxence Lacroix,maxence-lacroix,DEFENSORES,CB,[],Q60286976,Maxence Lacroix,French footballer (born 2000),matched,2000-04-06,190,Crystal Palace F.C.,,false,38,57,82,7,76
Francia,francia,William Saliba,william-saliba,DEFENSORES,CB,[],Q56868118,William Saliba,French footballer (born 2001) also an arsenal player,matched,2001-03-24,192,Arsenal F.C.,,false,44,63,88,13,82
Francia,francia,Dayot Upamecano,dayot-upamecano,DEFENSORES,CB,[],Q20723878,Dayot Upamecano,French footballer (born 1998),matched,1998-10-27,186,FC Bayern Munich,,false,42,61,86,11,80
Francia,francia,N’Golo Kanté,n-golo-kante,MEDIOCAMPISTAS,CM,[],Q16665941,N'Golo Kanté,French footballer (born 1991),matched,1991-03-29,171,Fenerbahçe Istanbul,,false,56,77,58,3,75
Francia,francia,Manu Koné,manu-kone,MEDIOCAMPISTAS,CM,[],Q64029237,Manu Koné,French footballer (born 2001),matched,2001-05-17,185,Toulouse FC,,false,56,77,58,3,75
Francia,francia,Adrien Rabiot,adrien-rabiot,MEDIOCAMPISTAS,CM,[],Q18962,Adrien Rabiot,French footballer (born 1995),matched,1995-04-03,191,AC Milan,,false,64,85,66,11,83
Francia,francia,Aurélien Tchouaméni,aurelien-tchouameni,MEDIOCAMPISTAS,CM,[],Q46951844,Aurélien Tchouaméni,French footballer (born 2000),matched,2000-01-27,187,Real Madrid Club de Fútbol,,false,64,85,66,11,83
Francia,francia,Warren Zaïre-Emery,warren-zaire-emery,MEDIOCAMPISTAS,CDM,[],Q111280241,Warren Zaïre-Emery,French footballer (born 2006),matched,2006-03-08,178,Paris Saint-Germain FC,,false,53,82,74,10,81
Francia,francia,Rayan Cherki,rayan-cherki,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q64736321,Rayan Cherki,French footballer (born 2003),matched,2003-08-17,176,Manchester City F.C.,,false,66,87,68,13,85
Francia,francia,Maghnes Akliouche,maghnes-akliouche,DELANTEROS,ST,"[""LW"",""RW""]",Q108910786,Maghnes Akliouche,French footballer (born 2002),matched,2002-02-25,183,,,false,82,57,25,2,77
Francia,francia,Bradley Barcola,bradley-barcola,DELANTEROS,ST,[],Q99670930,Bradley Barcola,French footballer (born 2002),matched,2002-09-02,182,Paris Saint-Germain FC,,false,92,67,35,12,87
Francia,francia,Ousmane Dembélé,ousmane-dembele,DELANTEROS,ST,[],Q20851003,Ousmane Dembélé,French footballer (born 1997),matched,1997-05-15,179,Paris Saint-Germain FC,,false,91,66,34,11,86
Francia,francia,Désiré Doué,desire-doue,DELANTEROS,RW,[],Q112170256,Désiré Doué,French footballer (born 2005),matched,2005-06-03,181,Paris Saint-Germain FC,,false,88,76,41,12,86
Francia,francia,Jean-Philippe Mateta,jean-philippe-mateta,DELANTEROS,ST,[],Q26964668,Jean-Philippe Mateta,French footballer (born 1997),matched,1997-06-28,192,Crystal Palace F.C.,,false,90,65,33,10,85
Francia,francia,Kylian Mbappé,kylian-mbappe,DELANTEROS,ST,[],Q21621995,Kylian Mbappé,French footballer (born 1998),matched,1998-12-20,180,Real Madrid Club de Fútbol,,false,91,66,34,11,86
Francia,francia,Michael Olise,michael-olise,DELANTEROS,RW,[],Q62050484,Michael Olise,French footballer (born 2001),matched,2001-12-12,184,FC Bayern Munich,,false,89,77,42,13,87
Francia,francia,Marcus Thuram,marcus-thuram,DELANTEROS,ST,[],Q19903718,Marcus Thuram,French footballer (born 1997),matched,1997-08-06,192,Inter Milan,,false,85,60,28,5,80
Senegal,senegal,Édouard Mendy,edouard-mendy,ARQUEROS,GK,[],Q27736107,Édouard Mendy,Senegalese-French footballer (born 1992),matched,1992-03-01,194,Al Ahli FC,,false,9,19,31,80,73
Senegal,senegal,Mory Diaw,mory-diaw,ARQUEROS,GK,[],Q17686992,Mory Diaw,Senegalese and French footballer,matched,1993-06-22,195,Paris Saint-Germain FC,,false,17,27,39,88,81
Senegal,senegal,Yehvann Diouf,yehvann-diouf,ARQUEROS,GK,[],Q64010489,Yehvann Diouf,Senegalese-French footballer (born 1999),matched,1999-11-16,190,Stade de Reims,,false,15,25,37,86,79
Senegal,senegal,Antoine Mendy,antoine-mendy,DEFENSORES,CB,"[""LB"",""RB""]",Q114713518,Antoine Mendy,French-Senegalese footballer (born 2004),matched,2004-05-27,187,,,false,32,51,76,1,70
Senegal,senegal,Kalidou Koulibaly,kalidou-koulibaly,DEFENSORES,CB,[],Q3192187,Kalidou Koulibaly,Senegalese-French footballer (born 1991),matched,1991-06-20,188,Al Hilal SFC,,false,32,51,76,1,70
Senegal,senegal,El Hadji Malick Diouf,el-hadji-malick-diouf,DEFENSORES,CB,[],Q123479947,El Hadji Malick Diouf,Senegalese footballer (born 2004),matched,2004-12-28,183,,,false,31,50,75,1,69
Senegal,senegal,Mamadou Sarr,mamadou-sarr,DEFENSORES,CB,[],Q108187024,Mamadou Sarr,Senegalese-French footballer (born 2005),matched,2005-08-29,194,RC Strasbourg Alsace,,false,38,57,82,7,76
Senegal,senegal,Moussa Niakhaté,moussa-niakhate,DEFENSORES,CB,[],Q18637804,Moussa Niakhate,French association football player,matched,1996-03-08,190,FC Metz,,false,36,55,80,5,74
Senegal,senegal,Abdoulaye Seck,abdoulaye-seck,DEFENSORES,CB,[],Q17494543,Abdoulaye Seck,Senegalese association footballer (b. 1992),matched,1992-06-04,192,Maccabi Haifa F.C.,,false,36,55,80,5,74
Senegal,senegal,Ismail Jakobs,ismail-jakobs,DEFENSORES,CB,[],Q74178822,Ismail Jakobs,Senegalese-German association football player,matched,1999-08-17,184,1. FC Köln,,false,40,59,84,9,78
Senegal,senegal,Kreppin Diatta,kreppin-diatta,DEFENSORES,CB,"[""LB"",""RB""]",,,,unmatched,,,,,false,33,52,77,2,71
Senegal,senegal,Idrissa Gueye,idrissa-gueye,MEDIOCAMPISTAS,CM,[],Q46679,Idrissa Gueye,Senegalese association football player,matched,1989-09-26,174,Everton F.C.,,false,60,81,62,7,79
Senegal,senegal,Pape Gueye,pape-gueye,MEDIOCAMPISTAS,CM,[],Q45935395,Pape Gueye,Senegalese and French footballer,matched,1999-01-24,189,Villarreal CF,,false,63,84,65,10,82
Senegal,senegal,Lamine Camara,lamine-camara,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q116896436,Lamine Camara,Senegalese footballer (born 2004),matched,2004-01-01,173,,,false,51,72,53,1,70
Senegal,senegal,Habib Diarra,habib-diarra,MEDIOCAMPISTAS,CM,[],Q108924143,Habib Diarra,Senegalese footballer (born 2004),matched,2004-01-03,179,,,false,52,73,54,1,71
Senegal,senegal,Pathé Ciss,pathe-ciss,MEDIOCAMPISTAS,CM,[],Q67089591,Pathé Ciss,Senegalese footballer,matched,1994-03-16,186,CF Fuenlabrada,,false,56,77,58,3,75
Senegal,senegal,Bara Sapoko Ndiaye,bara-sapoko-ndiaye,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",Q137733792,Bara Sapoko Ndiaye,Senegalese footballer (born 2007),matched,2007-12-31,,,,false,50,71,52,1,69
Senegal,senegal,Pape Matar Sarr,pape-matar-sarr,MEDIOCAMPISTAS,CM,[],Q104877690,Pape Matar Sarr,Senegalese association football player,matched,2002-09-14,185,,,false,54,75,56,1,73
Senegal,senegal,Sadio Mané,sadio-mane,DELANTEROS,RW,[],Q209942,Sadio Mané,Senegalese footballer (born 1992),matched,1992-04-10,174,Al-Nassr,,false,80,68,33,4,78
Senegal,senegal,Ismaila Sarr,ismaila-sarr,DELANTEROS,ST,[],Q26924482,Ismaïla Sarr,Senegalese association football player,matched,1998-02-25,180,Watford F.C.,,false,83,58,26,3,78
Senegal,senegal,Ibrahim Mbaye,ibrahim-mbaye,DELANTEROS,ST,[],Q129088593,Ibrahim Mbaye,Senegalese-French footballer (born 2008),matched,2008-01-24,185,Paris Saint-Germain FC,,false,89,64,32,9,84
Senegal,senegal,Assane Diao,assane-diao,DELANTEROS,ST,[],Q120509822,Assane Diao,Senegalese footballer (born 2005),matched,2005-09-07,185,Real Betis B,,false,81,56,24,1,76
Senegal,senegal,Iliman Ndiaye,iliman-ndiaye,DELANTEROS,ST,"[""LW"",""RW""]",Q105956269,Iliman Ndiaye,Senegalese-French footballer (born 2000),matched,2000-03-06,180,Olympique de Marseille,,false,88,63,31,8,83
Senegal,senegal,Nicolas Jackson,nicolas-jackson,DELANTEROS,ST,"[""LW"",""RW""]",Q100144350,Nicolas Jackson,Senegalese association football player,matched,2001-06-20,187,Chelsea F.C.,,false,93,68,36,13,88
Senegal,senegal,Bamba Dieng,bamba-dieng,DELANTEROS,ST,[],Q105426667,Ahmadou Bamba Dieng,Senegalese association football player,matched,2000-09-01,178,Diambars FC,,false,84,59,27,4,79
Senegal,senegal,Cherif Ndiaye,cherif-ndiaye,DELANTEROS,ST,[],Q28811942,Cherif Ndiaye,Senegalese footballer (born 1996),matched,1996-01-23,190,Sportkring Beveren,,false,83,58,26,3,78
Noruega,noruega,Orjan Haskjold Nyland,orjan-haskjold-nyland,ARQUEROS,GK,[],Q869214,Ørjan Nyland,Norwegian footballer (born 1990),matched,1990-09-10,192,FC Ingolstadt 04,,false,10,20,32,81,74
Noruega,noruega,Egil Selvik,egil-selvik,ARQUEROS,GK,[],Q62617279,Egil Selvik,Norwegian footballer (born 1997),matched,1997-07-30,187,Odds BK,,false,10,20,32,81,74
Noruega,noruega,Sander Tangvik,sander-tangvik,ARQUEROS,GK,[],Q105754161,Sander Tangvik,Norwegian footballer (born 2002),matched,2002-11-29,193,Hamburger SV,,false,10,20,32,81,74
Noruega,noruega,Kristoffer Vassbakk Ajer,kristoffer-vassbakk-ajer,DEFENSORES,CB,"[""LB"",""RB""]",Q18157457,Kristoffer Ajer,Norwegian association football player (born 1998),matched,1998-04-17,198,Celtic F.C.,,false,39,58,83,8,77
Noruega,noruega,Fredrik Bjorkan,fredrik-bjorkan,DEFENSORES,CB,[],Q24007315,Fredrik André Bjørkan,Norwegian footballer (born 1998),matched,1998-08-21,180,FK Bodø/Glimt,,false,35,54,79,4,73
Noruega,noruega,Henrik Falchener,henrik-falchener,DEFENSORES,CB,[],Q108990482,Henrik Falchener,Norwegian footballer (born 2003),matched,2003-05-08,194,,,false,32,51,76,1,70
Noruega,noruega,Sondre Langas,sondre-langas,DEFENSORES,CB,[],Q102330606,Sondre Langås,Norwegian footballer (born 2001),matched,2001-02-02,180,IL Stjørdals-Blink,,false,37,56,81,6,75
Noruega,noruega,Torbjorn Heggem,torbjorn-heggem,DEFENSORES,CB,[],Q63968167,Torbjørn Heggem,Norwegian footballer (born 1999),matched,1999-01-12,192,Ranheim Fotball,,false,36,55,80,5,74
Noruega,noruega,Marcus Holmgren Pedersen,marcus-holmgren-pedersen,DEFENSORES,CB,"[""LB"",""RB""]",Q59268631,Marcus Holmgren Pedersen,Norwegian footballer (born 2000),matched,2000-07-16,184,Tromsø IL,,false,38,57,82,7,76
Noruega,noruega,Julian Ryerson,julian-ryerson,DEFENSORES,CB,[],Q28717698,Julian Ryerson,Norwegian footballer (born 1997),matched,1997-11-17,183,Borussia Dortmund,,false,42,61,86,11,80
Noruega,noruega,David Moller Wolfe,david-moller-wolfe,DEFENSORES,CB,[],Q101095985,David Møller Wolfe,Norwegian footballer (born 2002),matched,2002-04-23,185,Åsane Fotball,,false,37,56,81,6,75
Noruega,noruega,Leo Ostigard,leo-ostigard,DEFENSORES,CB,[],Q30330390,Leo Østigård,Norwegian footballer (born 1999),matched,1999-11-28,182,Stade Rennais F.C.,,false,38,57,82,7,76
Noruega,noruega,Thelonious Aasgaard,thelonious-aasgaard,MEDIOCAMPISTAS,CM,"[""CDM"",""CAM""]",,,,unmatched,,,,,false,53,74,55,1,72
Noruega,noruega,Fredrik Aursnes,fredrik-aursnes,MEDIOCAMPISTAS,CM,[],Q20090180,Fredrik Aursnes,Norwegian association football player (born 1995),matched,1995-12-10,179,Molde FK,,false,58,79,60,5,77
Noruega,noruega,Patrick Berg,patrick-berg,MEDIOCAMPISTAS,CM,[],Q18066870,Patrick Berg,Norwegian footballer (born 1997),matched,1997-11-24,178,FK Bodø/Glimt,,false,57,78,59,4,76
Noruega,noruega,Sander Berge,sander-berge,MEDIOCAMPISTAS,CM,[],Q20675980,Sander Berge,Norwegian association football player (born 1998),matched,1998-02-14,195,Fulham F.C.,,false,62,83,64,9,81
